index,Cylinders,Engine Aspiration,Drivetrain,Transmission,Horsepower,Torque,Highway Fuel Economy
5646,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5647,I4,Turbocharged,AWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5648,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5649,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5650,I4,Turbocharged,AWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5651,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5652,I4,Turbocharged,RWD,automatic,188 hp @ 5000 rpm,258 ft-lbs. @ 2500 rpm,
5653,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5654,I4,Turbocharged,RWD,automatic,188 hp @ 5000 rpm,258 ft-lbs. @ 2500 rpm,
5655,I4,Turbocharged,AWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5656,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5657,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5658,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5659,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5660,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5661,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5662,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5663,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5664,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5665,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5666,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5667,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5668,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5669,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5670,I4,Turbocharged,AWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5671,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5672,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5673,I4,Turbocharged,AWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5674,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5675,I4,Turbocharged,AWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5676,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5677,I4,Turbocharged,AWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5678,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5679,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5680,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5681,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5682,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5683,I4,Turbocharged,AWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5684,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5685,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5686,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5687,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5688,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5689,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5690,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5691,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5692,I4,Turbocharged,RWD,automatic,211 hp @ 3800 rpm,332 ft-lbs. @ 1400 rpm,
5693,I4,Turbocharged,RWD,automatic,170 hp @ 3800 rpm,295 ft-lbs. @ 1400 rpm,
5694,,Electric Motor,FWD,automatic,238 hp @ 0 rpm,221 ft-lbs. @ 0 rpm,91 mpg
5695,,Electric Motor,FWD,automatic,214 hp @ 0 rpm,221 ft-lbs. @ 0 rpm,94 mpg
5696,,Electric Motor,AWD,automatic,335 hp @ 0 rpm,413 ft-lbs. @ 0 rpm,89 mpg
5697,,Electric Motor,AWD,automatic,389 hp @ 0 rpm,442 ft-lbs. @ 0 rpm,86 mpg
5698,,Electric Motor,FWD,automatic,238 hp @ 0 rpm,221 ft-lbs. @ 0 rpm,91 mpg
5699,,Electric Motor,AWD,automatic,389 hp @ 0 rpm,442 ft-lbs. @ 0 rpm,86 mpg
5700,,Electric Motor,AWD,automatic,389 hp @ 0 rpm,442 ft-lbs. @ 0 rpm,87 mpg
5701,,Electric Motor,AWD,automatic,389 hp @ 0 rpm,442 ft-lbs. @ 0 rpm,84 mpg
5702,,Electric Motor,FWD,automatic,238 hp @ 0 rpm,221 ft-lbs. @ 0 rpm,91 mpg
5703,,Electric Motor,FWD,automatic,238 hp @ 0 rpm,221 ft-lbs. @ 0 rpm,95 mpg
5704,I4,Naturally Aspirated,FWD,automatic,188 hp @ 6000 rpm,180 ft-lbs. @ 3600 rpm,39 mpg
5705,I4,Naturally Aspirated,AWD,automatic,182 hp @ 6000 rpm,178 ft-lbs. @ 3600 rpm,36 mpg
5706,I4,Naturally Aspirated,FWD,automatic,188 hp @ 6000 rpm,180 ft-lbs. @ 3600 rpm,37 mpg
5707,I4,Naturally Aspirated,FWD,automatic,188 hp @ 6000 rpm,180 ft-lbs. @ 3600 rpm,37 mpg
5708,I4,Naturally Aspirated,AWD,automatic,182 hp @ 6000 rpm,178 ft-lbs. @ 3600 rpm,35 mpg
5709,I4,Naturally Aspirated,AWD,automatic,182 hp @ 6000 rpm,178 ft-lbs. @ 3600 rpm,36 mpg
5710,I4,Naturally Aspirated,FWD,automatic,188 hp @ 6000 rpm,180 ft-lbs. @ 3600 rpm,37 mpg
5711,I4,Turbocharged,FWD,automatic,248 hp @ 5600 rpm,273 ft-lbs. @ 4000 rpm,34 mpg
5712,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,18 mpg
5713,V8,Naturally Aspirated,RWD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,19 mpg
5714,V8,Naturally Aspirated,RWD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,19 mpg
5715,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,18 mpg
5716,V8,Naturally Aspirated,RWD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,19 mpg
5717,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,18 mpg
5718,V8,Naturally Aspirated,RWD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,19 mpg
5719,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,18 mpg
5720,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5721,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5722,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5723,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5724,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5725,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5726,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5727,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5728,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5729,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5730,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5731,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5732,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5733,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5734,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5735,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5736,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5737,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5738,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5739,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5740,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5741,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5742,V6,Naturally Aspirated,RWD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,24 mpg
5743,V6,Naturally Aspirated,4WD,automatic,310 hp @ 6400 rpm,281 ft-lbs. @ 4400 rpm,23 mpg
5744,V6,Twin-Turbo,AWD,automatic,600 hp @ 6800 rpm,481 ft-lbs. @ 3600 rpm,22 mpg
5745,V6,Twin-Turbo,AWD,automatic,565 hp @ 6800 rpm,467 ft-lbs. @ 3300 rpm,22 mpg
5746,I4,Naturally Aspirated,FWD,automatic,122 hp @ 6300 rpm,114 ft-lbs. @ 4000 rpm,36 mpg
5747,I4,Naturally Aspirated,FWD,automatic,122 hp @ 6300 rpm,114 ft-lbs. @ 4000 rpm,36 mpg
5748,I4,Naturally Aspirated,FWD,automatic,122 hp @ 6300 rpm,114 ft-lbs. @ 4000 rpm,36 mpg
5749,,Electric Motor,FWD,automatic,147 hp @ 3283 rpm,236 ft-lbs. @ 0 rpm,99 mpg
5750,,Electric Motor,FWD,automatic,214 hp @ 4000 rpm,250 ft-lbs. @ 800 rpm,98 mpg
5751,V6,Naturally Aspirated,FWD,automatic,300 hp @ 6400 rpm,261 ft-lbs. @ 4400 rpm,30 mpg
5752,V6,Naturally Aspirated,FWD,automatic,300 hp @ 6400 rpm,261 ft-lbs. @ 4400 rpm,30 mpg
5753,V6,Naturally Aspirated,FWD,automatic,300 hp @ 6400 rpm,261 ft-lbs. @ 4400 rpm,30 mpg
5754,V6,Naturally Aspirated,FWD,automatic,260 hp @ 6000 rpm,240 ft-lbs. @ 4400 rpm,28 mpg
5755,V6,Naturally Aspirated,AWD,automatic,260 hp @ 6000 rpm,240 ft-lbs. @ 4400 rpm,28 mpg
5756,V6,Naturally Aspirated,FWD,automatic,260 hp @ 6000 rpm,240 ft-lbs. @ 4400 rpm,28 mpg
5757,V6,Naturally Aspirated,AWD,automatic,260 hp @ 6000 rpm,240 ft-lbs. @ 4400 rpm,28 mpg
5758,V6,Naturally Aspirated,FWD,automatic,260 hp @ 6000 rpm,240 ft-lbs. @ 4400 rpm,28 mpg
5759,V6,Naturally Aspirated,AWD,automatic,260 hp @ 6000 rpm,240 ft-lbs. @ 4400 rpm,28 mpg
5760,V6,Naturally Aspirated,FWD,automatic,260 hp @ 6000 rpm,240 ft-lbs. @ 4400 rpm,28 mpg
5761,V6,Naturally Aspirated,AWD,automatic,260 hp @ 6000 rpm,240 ft-lbs. @ 4400 rpm,28 mpg
5762,V6,Naturally Aspirated,4WD,automatic,284 hp @ 6400 rpm,259 ft-lbs. @ 4800 rpm,25 mpg
5763,V6,Naturally Aspirated,FWD,automatic,284 hp @ 6400 rpm,259 ft-lbs. @ 4800 rpm,27 mpg
5764,V6,Naturally Aspirated,4WD,automatic,295 hp @ 6400 rpm,270 ft-lbs. @ 4800 rpm,23 mpg
5765,V6,Naturally Aspirated,FWD,automatic,284 hp @ 6400 rpm,259 ft-lbs. @ 4800 rpm,27 mpg
5766,V6,Naturally Aspirated,4WD,automatic,284 hp @ 6400 rpm,259 ft-lbs. @ 4800 rpm,27 mpg
5767,V6,Naturally Aspirated,4WD,automatic,284 hp @ 6400 rpm,259 ft-lbs. @ 4800 rpm,25 mpg
5768,V6,Naturally Aspirated,FWD,automatic,284 hp @ 6400 rpm,259 ft-lbs. @ 4800 rpm,27 mpg
5769,V6,Naturally Aspirated,FWD,automatic,284 hp @ 6400 rpm,259 ft-lbs. @ 4800 rpm,27 mpg
5770,V6,Naturally Aspirated,4WD,automatic,284 hp @ 6400 rpm,259 ft-lbs. @ 4800 rpm,27 mpg
5771,I3,Turbocharged,FWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,36 mpg
5772,I3,Turbocharged,AWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,34 mpg
5773,I3,Turbocharged,AWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,34 mpg
5774,I3,Turbocharged,FWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,36 mpg
5775,I3,Turbocharged,FWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,37 mpg
5776,I3,Turbocharged,AWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,35 mpg
5777,I3,Turbocharged,AWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,35 mpg
5778,I3,Turbocharged,FWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,37 mpg
5779,I3,Turbocharged,FWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,36 mpg
5780,I3,Turbocharged,AWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,34 mpg
5781,I3,Turbocharged,AWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,34 mpg
5782,I3,Turbocharged,FWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,36 mpg
5783,I3,Turbocharged,AWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,35 mpg
5784,I3,Turbocharged,FWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,37 mpg
5785,I3,Turbocharged,AWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,35 mpg
5786,I3,Turbocharged,FWD,automatic,201 hp @ 5600 rpm,225 ft-lbs. @ 2800 rpm,37 mpg
5787,I4,Naturally Aspirated,FWD,automatic,149 hp @ 6400 rpm,146 ft-lbs. @ 4400 rpm,39 mpg
5788,I4,Naturally Aspirated,FWD,automatic,149 hp @ 6400 rpm,146 ft-lbs. @ 4400 rpm,37 mpg
5789,I4,Naturally Aspirated,FWD,automatic,149 hp @ 6400 rpm,146 ft-lbs. @ 4400 rpm,39 mpg
5790,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,20 mpg
5791,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
5792,V8,Naturally Aspirated,RWD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
5793,V8,Naturally Aspirated,RWD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
5794,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
5795,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
5796,V8,Naturally Aspirated,RWD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
5797,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
5798,V8,Naturally Aspirated,RWD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
5799,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
6400,V8,Naturally Aspirated,RWD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
6401,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,20 mpg
6402,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
6403,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
6404,V8,Naturally Aspirated,4WD,automatic,400 hp @ 5800 rpm,413 ft-lbs. @ 4000 rpm,21 mpg
6405,I4,Naturally Aspirated,FWD,manual,122 hp @ 6300 rpm,114 ft-lbs. @ 4000 rpm,35 mpg
6406,I4,Naturally Aspirated,FWD,automatic,122 hp @ 6300 rpm,114 ft-lbs. @ 4000 rpm,40 mpg
6407,I4,Naturally Aspirated,FWD,automatic,122 hp @ 6300 rpm,114 ft-lbs. @ 4000 rpm,40 mpg
6408,I4,Naturally Aspirated,FWD,automatic,122 hp @ 6300 rpm,114 ft-lbs. @ 4000 rpm,40 mpg
6409,V6,Twin-Turbo,RWD,manual,400 hp @ 6400 rpm,350 ft-lbs. @ 1600 rpm,24 mpg
6410,V6,Twin-Turbo,RWD,automatic,400 hp @ 6400 rpm,350 ft-lbs. @ 1600 rpm,28 mpg
6411,V6,Twin-Turbo,RWD,automatic,400 hp @ 6400 rpm,350 ft-lbs. @ 1600 rpm,28 mpg
6412,V6,Twin-Turbo,RWD,manual,400 hp @ 6400 rpm,350 ft-lbs. @ 1600 rpm,24 mpg
6413,V6,Twin-Turbo,RWD,manual,400 hp @ 6400 rpm,350 ft-lbs. @ 1600 rpm,24 mpg
6414,V6,Twin-Turbo,RWD,automatic,400 hp @ 6400 rpm,350 ft-lbs. @ 1600 rpm,28 mpg
