index,Make,Model,Year,Trim,MSRP,Invoice Price,Body Size,Body Style
0,Aston Martin,DBX707,2024,Base,"$242,000",,Large,SUV
1,Audi,A3,2024,Premium w/40 TFSI,"$35,800","$33,653",Compact,Sedan
2,Audi,A3,2024,Premium w/40 TFSI,"$37,800","$35,533",Compact,Sedan
3,Audi,A3,2024,Premium Plus w/40 TFSI,"$41,400","$38,917",Compact,Sedan
4,Audi,A3,2024,Premium Plus w/40 TFSI,"$39,400","$37,037",Compact,Sedan
5,Audi,A4,2024,Premium w/40 TFSI,"$41,900","$39,386",Midsize,Sedan
6,Audi,A4,2024,Premium Plus w/40 TFSI,"$46,100","$43,335",Midsize,Sedan
7,Audi,A4,2024,Premium Plus S line w/45 TFSI,"$47,700","$44,839",Midsize,Sedan
8,Audi,A4,2024,Premium S line w/45 TFSI,"$44,100","$41,455",Midsize,Sedan
9,Audi,A4,2024,Prestige w/40 TFSI,"$51,300","$48,223",Midsize,Sedan
10,Audi,A4,2024,Prestige S line w/45 TFSI,"$52,000","$48,881",Midsize,Sedan
11,Audi,A4 allroad,2024,Premium w/45 TFSI,"$47,600","$44,744",Midsize,Wagon
17,Audi,A5,2024,Premium Plus S line w/45 TFSI,"$52,500","$49,351",Midsize,Coupe
18,Audi,A5,2024,Premium Plus S line w/45 TFSI,"$59,700","$56,119",Midsize,Convertible
19,Audi,A5,2024,Premium S line w/45 TFSI,"$48,400","$45,496",Midsize,Hatchback
20,Audi,A5,2024,Premium S line w/45 TFSI,"$48,400","$45,496",Midsize,Coupe
21,Audi,A5,2024,Premium S line w/45 TFSI,"$55,600","$52,264",Midsize,Convertible
22,Audi,A5,2024,Prestige w/40 TFSI,"$55,700","$52,359",Midsize,Hatchback
23,Audi,A5,2024,Prestige S line w/45 TFSI,"$56,950","$53,533",Midsize,Hatchback
24,Audi,A5,2024,Prestige S line w/45 TFSI,"$56,650","$53,251",Midsize,Coupe
25,Audi,A5,2024,Prestige S line w/45 TFSI,"$64,700","$60,818",Midsize,Convertible
26,Audi,A6,2024,Premium w/45 TFSI,"$58,100","$54,615",Large,Sedan
27,Audi,A6,2024,Premium w/55 TFSI,"$62,600","$58,845",Large,Sedan
28,Audi,A6,2024,Premium Plus w/45 TFSI,"$61,600","$57,905",Large,Sedan
29,Audi,A6,2024,Premium Plus w/55 TFSI,"$66,100","$62,135",Large,Sedan
30,Audi,A6,2024,Prestige w/55 TFSI,"$71,700","$67,399",Large,Sedan
31,Audi,A6 allroad,2024,Premium Plus w/55 TFSI,"$69,300","$65,143",Midsize,Wagon
32,Audi,A6 allroad,2024,Prestige w/55 TFSI,"$74,600","$70,126",Midsize,Wagon
33,Audi,A7,2024,Premium w/55 TFSI,"$72,000","$67,680",Large,Sedan
34,Audi,A7,2024,Premium Plus w/55 TFSI,"$76,750","$72,145",Large,Sedan
35,Audi,A7,2024,Prestige w/55 TFSI,"$80,550","$75,717",Large,Sedan
36,Audi,A8,2024,L w/55 TFSI,"$90,900","$85,447",Large,Sedan
37,Audi,Q3,2024,Premium w/40 TFSI,"$37,400","$35,157",Compact,SUV
38,Audi,Q3,2024,Premium Plus w/40 TFSI,"$40,200","$37,789",Compact,SUV
39,Audi,Q3,2024,Premium Plus S line w/45 TFSI,"$42,600","$40,045",Compact,SUV
40,Audi,Q3,2024,Premium S line w/45 TFSI,"$39,800","$37,413",Compact,SUV
41,Audi,Q4 Sportback e-tron,2024,"Premium w/50, Prod. End 11/23","$58,200","$54,709",Midsize,SUV
42,Audi,Q4 Sportback e-tron,2024,Premium w/55,"$58,200","$54,709",Midsize,SUV
43,Audi,Q4 Sportback e-tron,2024,"Premium Plus w/50, Prod. End 11/23","$62,900","$59,127",Midsize,SUV
44,Audi,Q4 Sportback e-tron,2024,Premium Plus w/55,"$62,900","$59,127",Midsize,SUV
45,Audi,Q4 Sportback e-tron,2024,"Prestige w/50, Prod. End 11/23","$65,200","$61,290",Midsize,SUV
46,Audi,Q4 Sportback e-tron,2024,Prestige w/55,"$65,200","$61,290",Midsize,SUV
47,Audi,Q4 e-tron,2024,Premium w/40,"$49,800","$46,813",Midsize,SUV
48,Audi,Q4 e-tron,2024,"Premium w/50, Prod. End 11/23","$55,200","$51,888",Midsize,SUV
49,Audi,Q4 e-tron,2024,Premium w/55,"$55,200","$51,888",Midsize,SUV
50,Audi,Q4 e-tron,2024,Premium Plus w/40,"$54,500","$51,231",Midsize,SUV
51,Audi,Q4 e-tron,2024,"Premium Plus w/50, Prod. End 11/23","$59,900","$56,306",Midsize,SUV
52,Audi,Q4 e-tron,2024,Premium Plus w/55,"$59,900","$56,306",Midsize,SUV
53,Audi,Q4 e-tron,2024,"Prestige w/50, Prod. End 11/23","$62,200","$58,469",Midsize,SUV
54,Audi,Q4 e-tron,2024,Prestige w/55,"$62,200","$58,469",Midsize,SUV
55,Audi,Q5,2024,Premium w/40 TFSI,"$45,300","$42,583",Midsize,SUV
56,Audi,Q5,2024,Premium Plus w/40 TFSI,"$50,100","$47,095",Midsize,SUV
57,Audi,Q5,2024,Premium Plus S line w/45 TFSI,"$53,000","$49,821",Midsize,SUV
58,Audi,Q5,2024,Premium Plus S line w/55 TFSI e,"$62,400","$58,657",Midsize,SUV
59,Audi,Q5,2024,Premium S line w/45 TFSI,"$48,200","$45,309",Midsize,SUV
60,Audi,Q5,2024,Premium S line w/55 TFSI e,"$58,500","$54,991",Midsize,SUV
61,Audi,Q5,2024,Prestige w/40 TFSI,"$55,600","$52,265",Midsize,SUV
62,Audi,Q5,2024,Prestige S line w/45 TFSI,"$58,100","$54,615",Midsize,SUV
63,Audi,Q5,2024,Prestige S line w/55 TFSI e,"$67,700","$63,639",Midsize,SUV
64,Audi,Q5 Sportback,2024,Premium Plus S line w/45 TFSI,"$55,400","$52,077",Midsize,SUV
65,Audi,Q5 Sportback,2024,Premium S line w/45 TFSI,"$52,200","$49,069",Midsize,SUV
66,Audi,Q5 Sportback,2024,Prestige S line w/45 TFSI,"$60,400","$56,778",Midsize,SUV
67,Audi,Q7,2024,Premium w/45 TFSI,"$59,500","$55,930",Large,SUV
68,Audi,Q7,2024,Premium w/55 TFSI,"$65,300","$61,383",Large,SUV
69,Audi,Q7,2024,Premium Plus w/45 TFSI,"$63,300","$59,503",Large,SUV
70,Audi,Q7,2024,Premium Plus w/55 TFSI,"$69,100","$64,956",Large,SUV
71,Audi,Q7,2024,Prestige w/55 TFSI,"$75,100","$70,596",Large,SUV
72,Audi,Q8,2024,Premium w/55 TFSI,"$73,700","$69,279",Large,SUV
73,Audi,Q8,2024,Premium Plus w/55 TFSI,"$77,800","$73,134",Large,SUV
74,Audi,Q8,2024,Prestige w/55 TFSI,"$81,800","$76,894",Large,SUV
75,Audi,Q8 Sportback e-tron,2024,Premium Plus S line,"$82,200","$77,269",Midsize,SUV
76,Audi,Q8 Sportback e-tron,2024,Premium S line,"$77,800","$73,133",Midsize,SUV
77,Audi,Q8 Sportback e-tron,2024,Prestige S line,"$88,200","$82,909",Midsize,SUV
78,Audi,Q8 e-tron,2024,Premium,"$74,400","$69,936",Midsize,SUV
79,Audi,Q8 e-tron,2024,Premium Plus,"$78,800","$74,072",Midsize,SUV
80,Audi,Q8 e-tron,2024,Prestige,"$84,800","$79,712",Midsize,SUV
81,Audi,RS 3,2024,Base,"$62,300","$58,562",Compact,Sedan
82,Audi,RS 5,2024,Base,"$79,600","$74,824",Midsize,Coupe
83,Audi,RS 5,2024,Base,"$79,900","$75,106",Midsize,Hatchback
84,Audi,RS 6,2024,performance,"$125,800","$118,253",Large,Wagon
85,Audi,RS 7,2024,performance,"$127,800","$120,133",Large,Sedan
86,Audi,RS Q8,2024,Base,"$125,800","$118,253",Large,SUV
87,Audi,RS e-tron GT,2024,Base,"$147,100","$138,274",Large,Sedan
88,Audi,S3,2024,Premium,"$47,400","$44,557",Compact,Sedan
89,Audi,S3,2024,Premium Plus,"$50,300","$47,284",Compact,Sedan
90,Audi,S3,2024,Prestige,"$54,300","$51,044",Compact,Sedan
91,Audi,S4,2024,Premium,"$54,500","$51,231",Midsize,Sedan
92,Audi,S4,2024,Premium Plus,"$57,500","$54,052",Midsize,Sedan
93,Audi,S4,2024,Prestige,"$61,800","$58,094",Midsize,Sedan
94,Audi,S5,2024,Premium,"$66,100","$62,135",Midsize,Convertible
95,Audi,S5,2024,Premium,"$57,500","$54,050",Midsize,Coupe
96,Audi,S5,2024,Premium,"$57,500","$54,050",Midsize,Hatchback
97,Audi,S5,2024,Premium Plus,"$69,100","$64,956",Midsize,Convertible
98,Audi,S5,2024,Premium Plus,"$60,500","$56,871",Midsize,Coupe
99,Audi,S5,2024,Premium Plus,"$60,500","$56,871",Midsize,Hatchback
100,Audi,S5,2024,Prestige,"$73,200","$68,809",Midsize,Convertible
101,Audi,S5,2024,Prestige,"$64,600","$60,724",Midsize,Coupe
102,Audi,S5,2024,Prestige,"$64,900","$61,007",Midsize,Hatchback
103,Audi,S6,2024,Premium,"$75,500","$70,970",Large,Sedan
104,Audi,S6,2024,Premium Plus,"$79,800","$75,012",Large,Sedan
105,Audi,S6,2024,Prestige,"$83,700","$78,679",Large,Sedan
106,Audi,S7,2024,Premium,"$85,300","$80,183",Large,Sedan
107,Audi,S7,2024,Premium Plus,"$89,100","$83,756",Large,Sedan
108,Audi,S7,2024,Prestige,"$92,700","$87,140",Large,Sedan
109,Audi,S8,2024,Base,"$123,400","$115,997",Large,Sedan
110,Audi,SQ5,2024,Premium,"$57,700","$54,239",Midsize,SUV
111,Audi,SQ5,2024,Premium Plus,"$61,700","$57,999",Midsize,SUV
112,Audi,SQ5,2024,Prestige,"$66,800","$62,793",Midsize,SUV
113,Audi,SQ5 Sportback,2024,Premium,"$61,100","$57,434",Midsize,SUV
114,Audi,SQ5 Sportback,2024,Premium Plus,"$64,100","$60,255",Midsize,SUV
115,Audi,SQ5 Sportback,2024,Prestige,"$69,200","$65,049",Midsize,SUV
116,Audi,SQ7,2024,Premium Plus,"$90,400","$84,976",Large,SUV
117,Audi,SQ7,2024,Prestige,"$94,900","$89,207",Large,SUV
118,Audi,SQ8,2024,Premium Plus,"$96,600","$90,805",Large,SUV
119,Audi,SQ8,2024,Prestige,"$103,600","$97,386",Large,SUV
120,Audi,SQ8 Sportback e-tron,2024,Premium Plus,"$92,600","$87,045",Midsize,SUV
121,Audi,SQ8 Sportback e-tron,2024,Prestige,"$98,600","$92,685",Midsize,SUV
122,Audi,SQ8 e-tron,2024,Premium Plus,"$89,800","$84,413",Midsize,SUV
123,Audi,SQ8 e-tron,2024,Prestige,"$95,800","$90,053",Midsize,SUV
124,Audi,e-tron GT,2024,Premium Plus,"$106,500","$100,111",Large,Sedan
125,Audi,e-tron GT,2024,Prestige,"$114,500","$107,631",Large,Sedan
126,BMW,2 Series,2024,230i,"$38,800","$36,585",Compact,Coupe
127,BMW,2 Series,2024,230i xDrive,"$40,800","$38,445",Compact,Coupe
128,BMW,2 Series,2024,M240i,"$49,700","$46,720",Compact,Coupe
129,BMW,2 Series,2024,M240i xDrive,"$51,700","$48,580",Compact,Coupe
130,BMW,2 Series Gran Coupe,2024,228i,"$38,400","$36,210",Compact,Sedan
131,BMW,2 Series Gran Coupe,2024,228i xDrive,"$40,400","$38,070",Compact,Sedan
132,BMW,2 Series Gran Coupe,2024,M235i xDrive,"$48,300","$45,420",Compact,Sedan
133,BMW,3 Series,2024,330e,"$45,600","$42,910",Midsize,Sedan
134,BMW,3 Series,2024,330e xDrive,"$47,600","$44,770",Midsize,Sedan
135,BMW,3 Series,2024,330i,"$44,500","$41,885",Midsize,Sedan
136,BMW,3 Series,2024,330i xDrive,"$46,500","$43,745",Midsize,Sedan
137,BMW,3 Series,2024,M340i,"$57,600","$54,070",Midsize,Sedan
138,BMW,3 Series,2024,M340i xDrive,"$59,600","$55,930",Midsize,Sedan
139,BMW,4 Series,2024,430i,"$49,900","$46,905",Midsize,Coupe
140,BMW,4 Series,2024,430i,"$58,100","$54,535",Midsize,Convertible
141,BMW,4 Series,2024,430i xDrive,"$51,900","$48,765",Midsize,Coupe
142,BMW,4 Series,2024,430i xDrive,"$60,100","$56,395",Midsize,Convertible
143,BMW,4 Series,2024,M440i,"$61,450","$57,650",Midsize,Coupe
144,BMW,4 Series,2024,M440i,"$69,550","$65,180",Midsize,Convertible
145,BMW,4 Series,2024,M440i xDrive,"$63,450","$59,510",Midsize,Coupe
146,BMW,4 Series,2024,M440i xDrive,"$71,550","$67,040",Midsize,Convertible
147,BMW,4 Series Gran Coupe,2024,430i,"$48,300","$45,420",Midsize,Sedan
148,BMW,4 Series Gran Coupe,2024,430i xDrive,"$50,300","$47,280",Midsize,Sedan
149,BMW,4 Series Gran Coupe,2024,M440i,"$61,050","$57,275",Midsize,Sedan
150,BMW,4 Series Gran Coupe,2024,M440i xDrive,"$63,050","$59,135",Midsize,Sedan
151,BMW,5 Series,2024,530i,"$57,900","$54,345",Large,Sedan
152,BMW,5 Series,2024,530i xDrive,"$60,200","$56,485",Large,Sedan
153,BMW,5 Series,2024,540i xDrive,"$64,900","$60,855",Large,Sedan
154,BMW,7 Series,2024,740i,"$96,400","$90,150",Large,Sedan
155,BMW,7 Series,2024,740i xDrive,"$99,400","$92,940",Large,Sedan
156,BMW,7 Series,2024,750e xDrive,"$107,000","$100,010",Large,Sedan
157,BMW,7 Series,2024,760i xDrive,"$121,300","$113,310",Large,Sedan
158,BMW,8 Series,2024,840i,"$90,800","$84,945",Midsize,Coupe
159,BMW,8 Series,2024,840i,"$100,500","$93,965",Midsize,Convertible
160,BMW,8 Series,2024,840i xDrive,"$103,500","$96,755",Midsize,Convertible
161,BMW,8 Series,2024,840i xDrive,"$93,800","$87,735",Midsize,Coupe
162,BMW,8 Series,2024,M850i xDrive,"$116,000","$108,380",Midsize,Convertible
163,BMW,8 Series,2024,M850i xDrive,"$106,300","$99,360",Midsize,Coupe
164,BMW,8 Series Gran Coupe,2024,840i,"$90,800","$84,945",Large,Sedan
165,BMW,8 Series Gran Coupe,2024,840i xDrive,"$93,800","$87,735",Large,Sedan
166,BMW,8 Series Gran Coupe,2024,M850i xDrive,"$106,300","$99,360",Large,Sedan
167,BMW,ALPINA B8 Gran Coupe,2024,Base,"$149,300","$139,350",Large,Sedan
168,BMW,ALPINA XB7,2024,Base,"$149,400","$139,440",Large,SUV
169,BMW,M2,2024,Base,"$63,200","$59,275",Compact,Coupe
170,BMW,M3,2024,Base,"$76,000","$71,180",Midsize,Sedan
171,BMW,M3,2024,Competition,"$80,200","$75,085",Midsize,Sedan
172,BMW,M3,2024,Competition xDrive,"$84,300","$78,900",Midsize,Sedan
173,BMW,M3 CS,2024,Base,"$118,700","$110,890",Midsize,Sedan
174,BMW,M4,2024,Base,"$78,100","$73,135",Midsize,Coupe
175,BMW,M4,2024,Competition,"$82,200","$76,945",Midsize,Coupe
176,BMW,M4,2024,Competition xDrive,"$86,300","$80,760",Midsize,Coupe
177,BMW,M4,2024,Competition xDrive,"$93,300","$87,270",Midsize,Convertible
178,BMW,M8,2024,Competition,"$138,800","$129,585",Midsize,Coupe
179,BMW,M8,2024,Competition,"$148,800","$138,885",Midsize,Convertible
180,BMW,M8 Gran Coupe,2024,Competition,"$138,800","$129,585",Large,Sedan
181,BMW,X1,2024,M35i,"$49,900","$46,905",Compact,SUV
182,BMW,X1,2024,xDrive28i,"$40,500","$38,165",Compact,SUV
183,BMW,X2,2024,M35i,"$51,400","$48,300",Compact,SUV
184,BMW,X2,2024,xDrive28i,"$42,000","$39,560",Compact,SUV
185,BMW,X3,2024,M40i,"$61,900","$58,065",Midsize,SUV
186,BMW,X3,2024,sDrive30i,"$46,900","$44,115",Midsize,SUV
187,BMW,X3,2024,xDrive30i,"$48,900","$45,975",Midsize,SUV
188,BMW,X3 M,2024,Base,"$75,500","$70,715",Midsize,SUV
189,BMW,X4,2024,M40i,"$66,400","$62,250",Midsize,SUV
190,BMW,X4,2024,xDrive30i,"$55,000","$51,650",Midsize,SUV
191,BMW,X4 M,2024,Base,"$79,100","$74,065",Midsize,SUV
192,BMW,X5,2024,M60i,"$89,300","$83,550",Large,SUV
193,BMW,X5,2024,sDrive40i,"$65,200","$61,135",Large,SUV
194,BMW,X5,2024,xDrive40i,"$67,500","$63,275",Large,SUV
195,BMW,X5,2024,xDrive50e,"$72,500","$67,925",Large,SUV
196,BMW,X5 M,2024,Competition,"$122,300","$114,240",Large,SUV
197,BMW,X6,2024,M60i,"$93,600","$87,550",Large,SUV
198,BMW,X6,2024,xDrive40i,"$73,900","$69,225",Large,SUV
199,BMW,X6 M,2024,Competition,"$127,200","$118,795",Large,SUV
800,BMW,X7,2024,M60i,"$108,700","$101,590",Large,SUV
801,BMW,X7,2024,xDrive40i,"$81,900","$76,665",Large,SUV
802,BMW,XM,2024,Base,"$159,000","$148,370",Large,SUV
803,BMW,XM,2024,Label Red,"$185,000","$172,550",Large,SUV
804,BMW,Z4,2024,M40i,"$66,300","$62,160",Compact,Convertible
805,BMW,Z4,2024,sDrive30i,"$53,600","$50,350",Compact,Convertible
806,BMW,i4,2024,M50,"$69,700","$65,320",Midsize,Sedan
807,BMW,i4,2024,eDrive35,"$52,200","$49,045",Midsize,Sedan
808,BMW,i4,2024,eDrive40,"$57,300","$53,790",Midsize,Sedan
809,BMW,i4,2024,xDrive40,"$61,600","$57,790",Midsize,Sedan
810,BMW,i5,2024,M60,"$84,100","$78,715",Large,Sedan
811,BMW,i5,2024,eDrive40,"$66,800","$62,625",Large,Sedan
812,BMW,i7,2024,M70,"$168,500","$157,205",Large,Sedan
813,BMW,i7,2024,eDrive50,"$105,700","$98,800",Large,Sedan
814,BMW,i7,2024,xDrive60,"$124,200","$116,005",Large,Sedan
815,BMW,iX,2024,M60,"$111,500","$104,195",Large,SUV
816,BMW,iX,2024,xDrive50,"$87,100","$81,505",Large,SUV
817,Bentley,Bentayga,2024,A Hybrid,"$215,300",,Large,SUV
818,Bentley,Bentayga,2024,A V8,"$215,300",,Large,SUV
819,Bentley,Bentayga,2024,Azure Hybrid,"$238,200",,Large,SUV
820,Bentley,Bentayga,2024,Azure V8,"$246,400",,Large,SUV
821,Bentley,Bentayga,2024,Hybrid,"$203,200",,Large,SUV
822,Bentley,Bentayga,2024,S Hybrid,"$232,300",,Large,SUV
823,Bentley,Bentayga,2024,S V8,"$240,300",,Large,SUV
824,Bentley,Bentayga,2024,V8,"$203,200",,Large,SUV
825,Bentley,Bentayga EWB,2024,A V8,"$242,100",,Large,SUV
826,Bentley,Bentayga EWB,2024,Azure V8,"$271,400",,Large,SUV
827,Bentley,Bentayga EWB,2024,Mulliner V8,"$336,000",,Large,SUV
828,Bentley,Bentayga EWB,2024,V8,"$233,700",,Large,SUV
829,Bentley,Continental,2024,GT A V8,"$259,300",,Midsize,Coupe
830,Bentley,Continental,2024,GT Azure V8,"$291,300",,Midsize,Coupe
831,Bentley,Continental,2024,GT Mulliner V8,"$315,800",,Midsize,Coupe
832,Bentley,Continental,2024,GT Mulliner W12,"$355,600",,Midsize,Coupe
833,Bentley,Continental,2024,GT S V8,"$274,000",,Midsize,Coupe
834,Bentley,Continental,2024,GT Speed,"$300,000",,Midsize,Coupe
835,Bentley,Continental,2024,GT Speed Edition 12,"$336,000",,Midsize,Coupe
836,Bentley,Continental,2024,GT V8,"$242,700",,Midsize,Coupe
837,Bentley,Continental,2024,GTC A V8,"$281,600",,Midsize,Convertible
838,Bentley,Continental,2024,GTC Azure V8,"$320,300",,Midsize,Convertible
839,Bentley,Continental,2024,GTC Mulliner V8,"$336,000",,Midsize,Convertible
840,Bentley,Continental,2024,GTC Mulliner W12,"$391,100",,Midsize,Convertible
841,Bentley,Continental,2024,GTC S V8,"$301,300",,Midsize,Convertible
842,Bentley,Continental,2024,GTC Speed,"$330,000",,Midsize,Convertible
843,Bentley,Continental,2024,GTC Speed Edition 12,"$367,200",,Midsize,Convertible
844,Bentley,Continental,2024,GTC V8,"$267,000",,Midsize,Convertible
845,Bentley,Flying Spur,2024,A Hybrid,"$235,800",,Large,Sedan
846,Bentley,Flying Spur,2024,A V8,"$229,100",,Large,Sedan
847,Bentley,Flying Spur,2024,Azure Hybrid,"$256,600",,Large,Sedan
848,Bentley,Flying Spur,2024,Azure V8,"$257,800",,Large,Sedan
849,Bentley,Flying Spur,2024,Hybrid,"$221,200",,Large,Sedan
850,Bentley,Flying Spur,2024,Mulliner Hybrid,"$306,300",,Large,Sedan
851,Bentley,Flying Spur,2024,Mulliner V8,"$308,200",,Large,Sedan
852,Bentley,Flying Spur,2024,Mulliner W12,"$324,700",,Large,Sedan
853,Bentley,Flying Spur,2024,S Hybrid,"$247,700",,Large,Sedan
854,Bentley,Flying Spur,2024,S V8,"$248,400",,Large,Sedan
855,Bentley,Flying Spur,2024,Speed,"$266,500",,Large,Sedan
856,Bentley,Flying Spur,2024,Speed Edition 12,"$300,200",,Large,Sedan
857,Bentley,Flying Spur,2024,V8,"$214,900",,Large,Sedan
858,Ford,Bronco,2024,Badlands,"$50,095","$48,342",Compact,Convertible SUV
859,Ford,Bronco,2024,Badlands,"$51,385","$49,587",Midsize,Convertible SUV
860,Ford,Bronco,2024,Big Bend,"$39,630","$38,640",Compact,Convertible SUV
861,Ford,Bronco,2024,Big Bend,"$40,370","$39,360",Midsize,Convertible SUV
862,Ford,Bronco,2024,Black Diamond,"$43,330","$41,814",Compact,Convertible SUV
863,Ford,Bronco,2024,Black Diamond,"$44,070","$42,527",Midsize,Convertible SUV
864,Ford,Bronco,2024,Everglades,"$55,520","$53,576",Midsize,Convertible SUV
865,Ford,Bronco,2024,Heritage Edition,"$48,555","$47,341",Compact,Convertible SUV
866,Ford,Bronco,2024,Heritage Edition,"$49,475","$48,239",Midsize,Convertible SUV
867,Ford,Bronco,2024,Heritage Limited Edition,"$69,685","$67,246",Compact,Convertible SUV
868,Ford,Bronco,2024,Heritage Limited Edition,"$71,105","$68,616",Midsize,Convertible SUV
869,Ford,Bronco,2024,Outer Banks,"$47,940","$46,262",Midsize,Convertible SUV
870,Ford,Bronco,2024,Raptor,"$90,035","$86,884",Midsize,Convertible SUV
871,Ford,Bronco,2024,Wildtrak,"$60,765","$58,638",Midsize,Convertible SUV
872,Ford,Bronco,2024,Wildtrak,"$60,225","$58,118",Compact,Convertible SUV
873,Ford,Bronco Sport,2024,Badlands,"$38,390","$37,047",Compact,SUV
874,Ford,Bronco Sport,2024,Big Bend,"$29,795","$29,050",Compact,SUV
875,Ford,Bronco Sport,2024,Free Wheeling,"$32,395","$31,585",Compact,SUV
876,Ford,Bronco Sport,2024,Heritage,"$32,365","$31,556",Compact,SUV
877,Ford,Bronco Sport,2024,Outer Banks,"$33,935","$32,748",Compact,SUV
878,Ford,E-Transit Cargo Van,2024,"350 High Roof w/148"" WB, 68 kWh Battery, Prod. End 4/24","$54,835","$52,642",Large,Cargo Van
879,Ford,E-Transit Cargo Van,2024,"350 High Roof w/148"" WB, 68 kWh Battery, Prod. End 4/24","$56,055","$53,813",Large,Cargo Van
880,Ford,E-Transit Cargo Van,2024,"350 High Roof w/148"" WB, 89 kWh Battery","$59,935","$57,538",Large,Cargo Van
881,Ford,E-Transit Cargo Van,2024,"350 High Roof w/148"" WB, 89 kWh Battery","$61,155","$58,709",Large,Cargo Van
882,Ford,E-Transit Cargo Van,2024,"350 Low Roof w/148"" WB, 68 kWh Battery, Prod. End 4/24","$52,835","$50,722",Midsize,Cargo Van
883,Ford,E-Transit Cargo Van,2024,"350 Low Roof w/148"" WB, 89 kWh Battery","$57,935","$55,618",Midsize,Cargo Van
884,Ford,E-Transit Cargo Van,2024,"350 Low Roof Fleet w/130"" WB","$51,490","$49,431",Midsize,Cargo Van
885,Ford,E-Transit Cargo Van,2024,"350 Medium Roof w/148"" WB, 68 kWh Battery, Prod. End 4/24","$53,835","$51,682",Large,Cargo Van
886,Ford,E-Transit Cargo Van,2024,"350 Medium Roof w/148"" WB, 89 kWh Battery","$58,935","$56,578",Large,Cargo Van
887,Ford,Edge,2024,SE,"$38,365","$37,214",Midsize,SUV
888,Ford,Edge,2024,SEL,"$39,565","$37,982",Midsize,SUV
889,Ford,Edge,2024,ST,"$47,205","$45,317",Midsize,SUV
890,Ford,Edge,2024,ST-Line,"$43,620","$41,875",Midsize,SUV
891,Ford,Edge,2024,Titanium,"$43,720","$41,971",Midsize,SUV
892,Ford,Escape,2024,Active,"$29,345","$28,171",Midsize,SUV
893,Ford,Escape,2024,Active,"$31,515","$30,254",Midsize,SUV
894,Ford,Escape,2024,Base Fleet,"$28,000","$27,160",Midsize,SUV
895,Ford,Escape,2024,Base Fleet,"$29,500","$28,615",Midsize,SUV
896,Ford,Escape,2024,Platinum,"$38,465","$36,926",Midsize,SUV
897,Ford,Escape,2024,Platinum,"$36,965","$35,486",Midsize,SUV
898,Ford,Escape,2024,Platinum,"$37,465","$35,966",Midsize,SUV
899,Ford,Escape,2024,Plug-In Hybrid,"$40,500","$38,880",Midsize,SUV
900,Ford,Escape,2024,ST-Line,"$33,340","$32,007",Midsize,SUV
901,Ford,Escape,2024,ST-Line,"$32,510","$31,209",Midsize,SUV
902,Ford,Escape,2024,ST-Line,"$30,340","$29,127",Midsize,SUV
903,Ford,Escape,2024,ST-Line Elite,"$38,460","$36,921",Midsize,SUV
904,Ford,Escape,2024,ST-Line Elite,"$39,460","$37,881",Midsize,SUV
905,Ford,Escape,2024,ST-Line Select,"$35,040","$33,639",Midsize,SUV
906,Ford,Escape,2024,ST-Line Select,"$34,040","$32,679",Midsize,SUV
907,Ford,Expedition,2024,King Ranch,"$79,015","$75,854",Large,SUV
908,Ford,Expedition,2024,King Ranch,"$82,315","$79,022",Large,SUV
909,Ford,Expedition,2024,Limited,"$72,260","$69,369",Large,SUV
910,Ford,Expedition,2024,Limited,"$68,960","$66,201",Large,SUV
911,Ford,Expedition,2024,MAX King Ranch,"$82,015","$78,734",Large,SUV
912,Ford,Expedition,2024,MAX King Ranch,"$85,315","$81,902",Large,SUV
913,Ford,Expedition,2024,MAX Limited,"$71,960","$69,081",Large,SUV
914,Ford,Expedition,2024,MAX Limited,"$75,260","$72,249",Large,SUV
915,Ford,Expedition,2024,MAX Platinum,"$84,245","$80,875",Large,SUV
916,Ford,Expedition,2024,MAX Platinum,"$87,545","$84,043",Large,SUV
917,Ford,Expedition,2024,MAX XL Fleet,"$62,405","$59,909",Large,SUV
918,Ford,Expedition,2024,MAX XL Fleet,"$59,105","$56,741",Large,SUV
919,Ford,Expedition,2024,MAX XLT,"$63,140","$60,615",Large,SUV
920,Ford,Expedition,2024,MAX XLT,"$66,440","$63,783",Large,SUV
921,Ford,Expedition,2024,Platinum,"$84,545","$81,163",Large,SUV
922,Ford,Expedition,2024,Platinum,"$81,245","$77,995",Large,SUV
923,Ford,Expedition,2024,Timberline,"$72,550","$69,648",Large,SUV
924,Ford,Expedition,2024,XL Fleet,"$55,105","$52,901",Large,SUV
925,Ford,Expedition,2024,XL Fleet,"$58,405","$56,069",Large,SUV
926,Ford,Expedition,2024,XL STX,"$59,375","$56,980",Large,SUV
927,Ford,Expedition,2024,XL STX,"$56,075","$53,812",Large,SUV
928,Ford,Expedition,2024,XLT,"$63,440","$60,903",Large,SUV
929,Ford,Expedition,2024,XLT,"$60,140","$57,735",Large,SUV
930,Ford,Explorer,2024,Base,"$36,860","$35,754",Large,SUV
931,Ford,Explorer,2024,Base,"$38,860","$37,694",Large,SUV
932,Ford,Explorer,2024,King Ranch,"$54,625","$52,441",Large,SUV
933,Ford,Explorer,2024,King Ranch,"$56,625","$54,361",Large,SUV
934,Ford,Explorer,2024,Limited,"$49,520","$47,539",Large,SUV
935,Ford,Explorer,2024,Limited,"$47,520","$45,619",Large,SUV
